,MovieId,Rank,Region,Name,ReleaseDate,Publisher,DayCount,TheaterCount,Amount,AmountRate,Tickets,TicketRate,MarketShare,TotalDayCount,TotalAmount,TotalTickets,FirstWeekAmount,TotalWeekendAmount,Year
826,20319,827,中國大陸,第一爐香,2022-01-14,上海阿里巴巴影業有限公司##和和（上海）影業有限公司##青鳥影業(上海)有限公司##東台壹尺文化傳媒有限公司##北京星魅力影視文化傳媒集團有限公司##北京影窩文化傳媒有限公司##北京力禾欣文化傳媒有限公司##上海樂朝程影視傳媒有限公司##峨眉電影集團有限公司##桃河影業(北京)有限公司,35.0,20,980173,0,4096,0,0.00018296506774200002,37,980173,4096,644905,574604,2022
827,20054,828,中國大陸,藍宇,2021-12-10,永寧工作室,6.0,1,9710,0,42,0,1.876106651660196e-06,31,891267,3662,689902,418869,2022
828,20986,829,中國大陸,你好，李煥英,2022-05-06,喀什嘉視文化傳媒有限公司##上海復逸文化傳播有限公司##北京光彩紀行文化發展有限公司##冠宇影業(北京)有限公司##嘲風影業(北京)有限責任公司##北京匠紫文化傳媒有限公司##上海貓眼影業有限公司##北京國盾影視傳媒有限公司##華誼兄弟電影有限公司##深圳二狐文化產業發展有限公司##聯瑞(上海)影業有限公司##安徽舒茶九一六影視傳媒有限公司##浙江橫店影業有限公司##天津摩天輪文化傳媒有限公司##中國電影股份有限公司##阿里巴巴影業(北京)有限公司##北京大碗娛樂文化傳媒有限公司##新麗傳媒集團有限公司##北京精彩時間文化傳媒有限公司##天津貓眼微影文化傳媒有限公司##上海儒意影視制作有限公司##北京京西文化旅遊股份有限公司##華文映像(北京)影業有限公司##北京入海時網路科技有限公司,35.0,51,570003,0,2447,0,0.00010930554706200001,35,570003,2447,414755,336514,2022
829,21616,830,中國大陸,于堇：蘭心大劇院,2022-07-22,北京千易時代文化傳媒有限公司##霍爾果斯佰安影業有限公司##浙江天意影視有限公司##伊犁卓然影業有限公司##霍爾果斯聚合影聯文化傳媒有限公司##上海千易源文化傳媒有限公司##凡魚傳媒(北京)有限公司##上海依英影視傳媒有限公司,50.0,13,377940,0,1794,0,8.01365555494855e-05,52,377940,1794,243235,205524,2022
830,22630,831,中國大陸,野馬分鬃,2022-10-14,阿里巴巴影業（北京）有限公司,28.0,8,257968,0,1035,0,4.623262820162626e-05,28,257968,1035,130252,111733,2022
831,20396,832,中國大陸,奪冠,2022-04-22,芳草地影視（北京）有限公司##浙江橫店影業有限公司 ##霍爾果斯金逸影業有限公司 ##無限頻率影視有限公司##北京完美影視傳媒有限責任公司##天津天影電影製片有限公司 ##東海電影集團有限公司##耳東文化（北京）有限公司##北京世紀蜘蛛文化傳播有限公司##北京歌亞時代投資管理有限公司  ##天津磨鐵娛樂有限公司 ##上海複逸文化傳播有限公司 ##西咸新區秦漢野馬文化產業發展有限公司  ##盛耀蔚萊（北京）國際文化發展有限公司 ##嘉映影業有限公司  ##北京嘉映文化傳媒有限公司  ##天下一電影製作有限公司##天津貓眼微影文化傳媒有限公司##好孩子制作有限公司##上海三次元影業有限公司 ##我們製作有限公司##北京嘉映春天影業有限公司 ##華夏電影發行有限責任公司##歡喜傳媒集團有限公司##阿里巴巴影業（北京）有限公司##聯瑞（上海）影業有限公司##中國電影股份有限公司##喀什嘉映文化傳媒有限公司 ##峨眉電影集團有限公司##文投控股股份有限公司##浙江省文化產業投資集團有限公司##上海拾谷影業有限公司 ##漢鼎宇佑傳媒科技有限公司 ##中央紀委中國方正出版社##拍拍文化傳媒（無錫）有限公司##邵氏兄弟國際影業有限公司##浙江影視（集團）有限公司 ##亞博思文化傳媒（北京）有限公司 	,19.0,13,162103,0,728,0,3.2519181962110064e-05,19,162103,728,133088,35713,2022
832,20747,833,中國大陸,如果有一天我將會離開你,2022-03-25,華策影視(北京)有限公司##華策影業(天津) 有限公司##逞能影視製作(北京) 有限公司##廈門硯石科技有限公司##之升(上海)影業有限公司##松澤國際影業股份有限公司##華策影業 (香港) 有限公司##上海淘票票影視文化有限公司##天津貓眼微影文化傳媒有限公司##北京自由酷鯨影業有限公司##廈門大洲影視文化發展有限公司##北京微夢創科網絡技術有限公司##抖音文化（廈門）有限公司,14.0,12,149712,0,645,0,2.8811637864781582e-05,14,149712,645,130714,85542,2022
833,22926,834,中國大陸,四海,2022-12-02,上海亭東影業有限公司##阿里巴巴影業（北京）有限公司##新疆博納潤澤文化傳媒有限公司##霍爾果斯聯瑞影業有限公司##中國電影股份有限公司##天津貓眼微影文化傳媒有限公司##浙江橫店影業有限公司##上海電影（集團）有限公司##果麥文化傳媒股份有限公司##海口那可是家大影視文化有限公司##融創未來文化娛樂（北京）有限公司##北京國影縱橫電影發行有限公司##廈門人馬文化傳媒有限公司##北京耀影電影發行有限公司##霍爾果斯有忻影業有限公司##北京微夢創科網絡技術有限公司##抖音文化（廈門）有限公司,13.0,1,56940,0,254,0,1.134597832194499e-05,13,56940,254,50435,46265,2022
834,20154,835,中國大陸,郊區的鳥,2021-12-25,北京果實創想影視文化有限公司##上海魁颯影業有限公司,14.0,10,43176,0,184,0,8.219133902511334e-06,17,43781,187,17391,24326,2022
835,22791,836,中國大陸,溫暖的抱抱,2022-10-29,上海愛美影視文化傳媒有限公司##華誼兄弟電影有限公司##上海淘票票影視文化有限公司##歡歡喜喜(天津)文化投資有限公司##北京無限自在文化傳媒股份有限公司##北京耀萊影視文化傳媒有限公司##青島翰洺影業有限公司##深圳市亞斯傳媒有限公司##西安曲江影視投資(集團)有限公司##平潭喜東東影視有限公司##重慶潤錦滙影視文化傳媒有限公司##和眾文化發展(北京)有限公司##華鳴星空文化傳媒有限公司##寧嘉(深圳)影業傳媒有限公司##天津貓眼微影文化傳媒有限公司##上海絢毅影視文化傳媒有限公司##中銘盛世(深圳)影業集團有限公司##上海甲地文化集團有限公司,1.0,1,14300,0,65,0,2.9034983894741117e-06,1,14300,65,14300,14300,2022
836,23190,837,中國大陸,這個殺手不太冷靜,2022-12-09,新麗傳媒集團有限公司##西虹市影視文化(天津)有限公司##浙江開心麻花影業有限公司##天津貓眼微影文化傳媒有限公司##天津閱文影視文化傳媒有限公司##騰訊影業文化傳播有限公司##海口西虹胡同影視文化有限公司##抖音文化(廈門)有限公司##上海淘票票影視文化有限公司##北京烤拉文化傳媒有限公司##長影時代傳媒股份有限公司##海南樂鏡影視文化傳媒有限公司##華文映像(北京)影業有限公司##大象娛樂傳媒(溫州)有限公司##拾圈文化傳媒南京有限公司##吉林省第柒影視工作室有限公司##上海福畫影視文化有限公司##蜃景影視文化傳播(海口)有限公司,6.0,1,3430,0,15,0,6.700380898786414e-07,6,3430,15,3430,1515,2022
837,21423,838,中國大陸,李茂扮太子,2022-07-22,浙江畫眉影業有限公司##北京一品傳揚文化傳播有限公司##北京盛煜天桐文化集團有限公司##司貝影業（北京）有限公司##寧和萬向文化傳媒（北京）有限公司##四川納森影視文化傳媒有限公司##北京曉浩影視文化傳媒有限公司##津然影業（上海）有限公司##影聚天際影視傳媒（天津）有限公司##浙江橫店影業有限公司##抖音文化（廈門）有限公司##北京微夢創科網路技術有限公司##上海淘票票影視文化有限公司##天津閱文影視文化傳媒有限公司##騰訊影業文化傳播有限公司##中國電影股份有限公司##非洋娛樂傳媒（北京）有限公司##新麗傳媒集團有限公司##深圳垚眾傳媒有限公司##寧波浩瑞廣告傳媒有限公司,7.0,2,2470,0,11,0,4.913612659110037e-07,7,2470,11,2470,2095,2022
838,16189,839,不丹,不丹是教室,2020-07-10,HX Investment (HK) Limited,52.0,7,142225,0,592,0,2.6444169947210384e-05,188,7671476,36592,1263221,4470986,2022
839,11237,840,大陸,大象席地而坐,2019-01-11,赤角（北京）文化傳播有限公司,1.0,1,29850,0,117,0,5.226297101053403e-06,86,7335691,28956,2951302,4267792,2022
840,6215,841,大陸,少年,2017-07-28,&#x4E0A;&#x6D77;&#x9A30;&#x8A0A;&#x5F71;&#x696D;&#x6587;&#x5316;&#x50B3;&#x64AD;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x970D;&#x723E;&#x679C;&#x65AF;&#x9752;&#x6625;&#x5149;&#x7DDA;&#x5F71;&#x696D;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x5929;&#x6D25;&#x4E94;&#x516B;&#x540C;&#x57CE;&#x5F71;&#x8996;&#x6587;&#x5316;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x970D;&#x723E;&#x679C;&#x65AF;&#x6625;&#x5929;&#x878D;&#x5408;&#x50B3;&#x5A92;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x6D59;&#x6C5F;&#x967D;&#x5149;&#x5F71;&#x696D;&#x80A1;&#x4EFD;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x5317;&#x4EAC;&#x5B89;&#x745E;&#x5F71;&#x8996;&#x6587;&#x5316;&#x50B3;&#x5A92;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x5317;&#x4EAC;&#x7FA4;&#x82F1;&#x8588;&#x5F71;&#x696D;&#x6587;&#x5316;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x970D;&#x723E;&#x679C;&#x65AF;&#x5E02;&#x5343;&#x6613;&#x5FD7;&#x8AA0;&#x6587;&#x5316;&#x50B3;&#x5A92;&#x6709;&#x9650;&#x516C;&#x53F8;&#x3001;&#x4E0A;&#x6D77;&#x95AC;&#x6620;&#x5F71;&#x8996;&#x6587;&#x5316;&#x50B3;&#x5A92;&#x6709;&#x9650;&#x516C;&#x53F8;,,1,29850,0,117,0,5.226297101053403e-06,86,7335691,28956,2951302,4267792,2022
841,22707,1,羅馬尼亞,仇恨謎林,2023-02-10,WILD BUNCH INTERNATIONAL ,22.0,13,235763,0,1076,0,3.679298903438988e-05,22,235763,1076,165663,123133,2023
842,13290,2,韓國,寄生上流,2019-06-28,CJ ENM CO. LTD,2.0,1,460,0,2,0,6.838845545425629e-08,222,151316959,648753,14987255,87078421,2023
843,24516,3,韓國,犯罪都市3,2023-06-02,RELAY MOTION KFT.,59.0,70,23535997,0,97750,0,0.003342485760326,59,23535997,97750,10790166,15060858,2023
844,25092,4,韓國,水泥烏托邦：末日浩劫,2023-08-10,RELAY MOTION KFT.,56.0,76,19631552,0,77891,0,0.0026634225918930002,56,19631552,77891,12138169,11979042,2023
845,23147,5,韓國,音爆浩劫,2022-11-25,RELAY MOTION KFT.,12.0,18,139042,0,598,0,2.044814818082263e-05,49,18704917,79534,7876055,12191228,2023
846,23589,6,韓國,BTS: YET TO COME IN CINEMAS,2023-02-01,Trafalgar Releasing Ltd.,11.0,18,10012935,0,15553,0,0.0005318228238400001,11,10012935,15553,9715065,6999995,2023
847,22239,7,韓國,語意錯誤電影版,2022-09-08,ATRIUM PRODUCTIONS KFT,10.0,4,153105,0,485,0,1.6584200447657153e-05,92,8282440,32115,3245211,5233689,2023
848,26037,8,韓國,鬼車站,2023-11-03,RELAY MOTION KFT.,59.0,57,7731428,0,30682,0,0.001049147295123,70,7731428,30682,3514184,5195973,2023
849,24714,9,韓國,貴公子,2023-06-21,RELAY MOTION KFT.,53.0,64,7668235,0,31857,0,0.001089325512703,53,7668235,31857,4862781,3993972,2023
850,21763,10,韓國,分手的決心,2022-07-15,RELAY MOTION KFT.,17.0,9,106733,0,458,0,1.566095629902469e-05,86,7138135,28824,3198342,4288004,2023
851,25160,11,韓國,逃出寧靜海,2023-08-18,RELAY MOTION KFT.,53.0,62,7103028,0,27637,0,0.000945025871694,53,7103028,27637,4727368,4104162,2023
852,26045,12,韓國,My SHINee World,2023-11-10,RELAY MOTION KFT.,36.0,59,6500095,0,13187,0,0.000450919281037,36,6500095,13187,3940485,4717940,2023
853,23615,13,韓國,火線交涉,2023-02-03,RELAY MOTION KFT.,27.0,68,6429930,0,27190,0,0.0009297410519,27,6429930,27190,4588214,4258084,2023
854,26405,14,韓國,12.12：首爾之春,2023-12-15,RELAY MOTION KFT.,17.0,65,5957840,0,23957,0,0.000819191113658,72,5957840,23957,3639145,4197517,2023
855,25311,15,韓國,贖命救援,2023-09-01,RELAY MOTION KFT.,43.0,63,5892709,0,24078,0,0.000823328615213,45,5892709,24078,4093748,3536268,2023
856,25179,16,韓國,MAMAMOO：MY CON THE MOVIE,2023-08-25,kt alpha Co. Ltd.,42.0,8,5329025,0,11106,0,0.000379761093137,52,5329025,11106,3125725,3923965,2023
857,25642,17,韓國,IU CONCERT: THE GOLDEN HOUR,2023-09-28,Trafalgar Releasing Ltd.,7.0,9,4090195,0,8606,0,0.00029427552381900004,7,4090195,8606,4090195,1687875,2023
858,25407,18,韓國,千萬別開門,2023-09-15,RELAY MOTION KFT.,42.0,61,3327444,0,13579,0,0.000464323418306,45,3327444,13579,2388378,2049365,2023
859,23960,19,韓國,靈魂伴侶,2023-03-31,RELAY MOTION KFT.,47.0,54,3052133,0,12410,0,0.00042435036609300003,47,3052133,12410,2174727,1568600,2023
860,26219,20,韓國,30日,2023-11-14,RELAY MOTION KFT.,36.0,53,2544103,0,10548,0,0.00036068071406500005,38,2544103,10548,1595745,1721025,2023
861,23796,21,韓國,8釐米：詛咒影帶,2023-03-10,RELAY MOTION KFT.,28.0,55,2529756,0,10198,0,0.000348712734361,35,2529756,10198,1973547,1776382,2023
862,23248,22,韓國,晝盲神探,2022-12-09,RELAY MOTION KFT.,15.0,6,56715,0,252,0,8.616945387236293e-06,38,2524270,10715,1735013,1652347,2023
863,26381,23,韓國,鬼6怨,2023-12-15,RELAY MOTION KFT.,17.0,60,2465643,0,9937,0,0.000339788040924,44,2465643,9937,1788654,1839401,2023
864,25736,24,韓國,沒有國家的冠軍,2023-10-06,RELAY MOTION KFT.,42.0,62,2421497,0,9876,0,0.000337702193033,46,2421497,9876,1740633,1323621,2023
865,25351,25,韓國,ASTRO,2009-10-23,"kt alpha Co.,Ltd.",28.0,9,2412650,0,5211,0,0.000178186120686,28,2412650,5211,1184210,1814225,2023
866,26026,26,韓國,禍亂：地下秩序,2023-11-03,RELAY MOTION KFT.,35.0,69,2404910,0,10228,0,0.00034973856119300005,35,2404910,10228,1900490,1567464,2023
867,25638,27,韓國,附身,2023-09-28,RELAY MOTION KFT.,40.0,55,2340275,0,9510,0,0.000325187105684,42,2340275,9510,1670895,1373065,2023
868,23216,28,韓國,整形帝王,2022-12-02,RELAY MOTION KFT.,6.0,2,4020,0,18,0,6.154960990883067e-07,36,2264346,9931,1647692,1483806,2023
869,25024,29,韓國,神鬼海底撈,2023-07-28,RELAY MOTION KFT.,32.0,62,2261209,0,9390,0,0.00032108379835700003,32,2261209,9390,1901204,1480599,2023
870,25803,30,韓國,詐騙女王,2023-10-20,Atrium Productions Kft.,35.0,61,2252369,0,9523,0,0.00032563163064500003,35,2252369,9523,1492318,1370625,2023
871,25588,31,韓國,雉岳山怪談,2023-10-20,Hive Filmwokers Inc.,36.0,77,2202138,0,9240,0,0.000315954664198,57,2202138,9240,477960,1296549,2023
872,25322,32,韓國,保護者,2023-09-08,RELAY MOTION KFT.,35.0,61,2188721,0,9047,0,0.00030935517824700004,35,2188721,9047,1855276,1400406,2023
873,23362,33,韓國,共感頻率,2022-12-23,RELAY MOTION KFT.,19.0,38,325630,0,1372,0,4.6914480441619816e-05,28,2020930,8455,1553177,1333698,2023
874,23383,34,韓國,首爾怪談,2022-07-08,RELAY MOTION KFT.,26.0,56,1918039,0,8064,0,0.000275742252391,26,1918039,8064,1476129,1161228,2023
875,23214,35,韓國,失控正義,2022-12-09,ATRIUM PRODUCTIONS KFT.,23.0,4,57005,0,240,0,8.206614654510756e-06,46,1896046,7866,1381220,1255820,2023
876,26260,36,韓國,全羅道少年殺人事件,2023-12-01,RELAY MOTION KFT.,31.0,55,1850710,0,7575,0,0.000259021275032,38,1850710,7575,1338616,1306200,2023
877,23486,37,韓國,紳探追緝令,2023-01-06,RELAY MOTION KFT.,24.0,51,1814975,0,7673,0,0.00026237230935,24,1814975,7673,1522037,1145002,2023
878,25494,38,韓國,鬼夢遊,2023-09-22,RELAY MOTION KFT.,42.0,59,1748526,0,6999,0,0.00023932539986200001,46,1748526,6999,1397845,1207514,2023
879,26353,39,韓國,水鬼,2023-12-08,RELAY MOTION KFT.,24.0,56,1717163,0,6939,0,0.000237273746198,46,1717163,6939,1310577,1253584,2023
880,26350,40,韓國,NCT NATION：To The World in Cinemas,2023-12-06,Trafalgar Releasing Ltd.,11.0,10,1676900,0,3207,0,0.00010966088832000001,11,1676900,3207,1568200,1002625,2023
881,23549,41,韓國,維特:音樂劇,2023-03-03,Wys En Scene,27.0,9,1590120,0,2892,0,9.888970658685461e-05,27,1590120,2892,991860,1220610,2023
882,23587,42,韓國,幻影,2023-02-03,CJ ENM Co.  Ltd.,59.0,70,1578998,0,7095,0,0.00024260804572300002,59,1578998,7095,1364920,930714,2023
883,24206,43,韓國,魯蛇大翻身,2023-04-28,RELAY MOTION KFT.,32.0,51,1529973,0,6480,0,0.00022157859567100002,39,1529973,6480,1192577,966384,2023
884,25710,44,韓國,極惡變身,2023-10-13,RELAY MOTION KFT.,26.0,56,1106953,0,4565,0,0.00015609664957400002,26,1106953,4565,931402,657846,2023
885,24037,45,韓國,熊男,2023-04-07,RELAY MOTION KFT.,26.0,54,1065042,0,4683,0,0.000160131568446,26,1065042,4683,797666,847715,2023
886,23786,46,韓國,超完美狗保姆,2023-03-10,Atrium Productions Kft.,32.0,34,992165,0,4188,0,0.00014320542572100002,32,992165,4188,738295,732912,2023
887,23856,47,韓國,闇黑對決,2023-03-17,RELAY MOTION KFT.,19.0,55,975190,0,4179,0,0.000142897677671,19,975190,4179,859225,660091,2023
888,25829,48,韓國,誆世巨作：蜘蛛窩新宇宙,2023-10-20,RELAY MOTION KFT.,28.0,63,917284,0,3900,0,0.00013335748813500002,28,917284,3900,797118,566822,2023
889,23586,49,韓國,大明星多重宇宙,2023-01-27,RELAY MOTION KFT.,19.0,50,874170,0,3698,0,0.00012645025413400001,19,874170,3698,765137,547705,2023
890,18516,50,韓國,薄荷糖,2021-05-14,FINECUT CO. LTD,3.0,2,35605,0,144,0,4.923968792706453e-06,49,793232,3715,149295,423067,2023
